participant.id_in_session;participant.code;participant.label;participant._is_bot;participant._index_in_pages;participant._max_page_index;participant._current_app_name;participant._current_page_name;participant.time_started_utc;participant.visited;participant.mturk_worker_id;participant.mturk_assignment_id;participant.payoff;player.id_in_group;player.role;player.payoff;player.consent_given;player.cumulative_earnings;player.test1_pending_earnings;player.qcm_click_sequence;player.dummy_field;player.treatment;player.phase;player.flower_colors;player.nutrient_choice;player.score_per_flower;player.Vround;player.score_reel;player.noise_applied;player.exploration_flower_pairs_order;player.year_of_birth;player.feedback;group.id_in_subsession;subsession.round_number;session.code;session.label;session.mturk_HITId;session.mturk_HITGroupId;session.comment;session.is_demo
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.58;0.0;;ok;Anomaly no CT;Second phase;"[""Yellow"", ""Purple""]";"[[""Red"", ""Yellow""], [""Blue"", ""Red""]]";[0.8, 0.6];0;"[""8"", ""6""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;13;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.62;0.0;;ok;Anomaly no CT;Second phase;"[""Purple"", ""Yellow""]";"[[""Red"", ""Blue""], [""Red"", ""Yellow""]]";[0.6, 0.8];-1;"[""5"", ""7""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;14;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.68;0.0;;ok;Anomaly no CT;Second phase;"[""Purple"", ""Yellow""]";"[[""Red"", ""Yellow""], [""Yellow"", ""Blue""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;15;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.73;0.0;;ok;Anomaly no CT;Second phase;"[""Green"", ""Orange""]";"[[""Yellow"", ""Red""], [""Red"", ""Yellow""]]";[0.8, 0.8];-1;"[""7"", ""7""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;16;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.78;0.0;;ok;Anomaly no CT;Second phase;"[""Yellow"", ""Purple""]";"[[""Yellow"", ""Blue""], [""Yellow"", ""Blue""]]";[0.8, 0.8];0;"[""8"", ""8""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;17;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.84;0.0;;ok;Anomaly no CT;Second phase;"[""Yellow"", ""Purple""]";"[[""Yellow"", ""Blue""], [""Blue"", ""Yellow""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;18;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.89;0.0;;ok;Anomaly no CT;Second phase;"[""Green"", ""Orange""]";"[[""Red"", ""Yellow""], [""Blue"", ""Yellow""]]";[0.8, 0.8];0;"[""8"", ""8""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;19;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.93;0.0;;ok;Anomaly no CT;Second phase;"[""Red"", ""Blue""]";"[[""Red"", ""Blue""], [""Red"", ""Blue""]]";[0.6, 0.6];0;"[""6"", ""6""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;20;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;0.99;0.0;;ok;Anomaly no CT;Second phase;"[""Orange"", ""Green""]";"[[""Red"", ""Yellow""], [""Blue"", ""Yellow""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;21;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;1.04;0.0;;ok;Anomaly no CT;Second phase;"[""Orange"", ""Green""]";"[[""Red"", ""Yellow""], [""Blue"", ""Yellow""]]";[0.8, 0.8];-1;"[""7"", ""7""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;22;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;1.09;0.0;;ok;Anomaly no CT;Second phase;"[""Purple"", ""Yellow""]";"[[""Red"", ""Blue""], [""Yellow"", ""Blue""]]";[0.6, 0.8];0;"[""6"", ""8""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;23;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;1.1;0.0;;ok;Anomaly no CT;Second phase;"[""Green"", ""Orange""]";"[[""Red"", """"], [""Blue"", """"]]";[0.3, 0.3];-1;"[""2"", ""2""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;24;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;1.16;0.0;;ok;Anomaly no CT;Second phase;"[""Green"", ""Orange""]";"[[""Yellow"", ""Blue""], [""Red"", ""Yellow""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Green"", ""Orange""], [""Purple"", ""Yellow""], [""Red"", ""Blue""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Yellow"", ""Purple""], [""Purple"", ""Yellow""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Yellow"", ""Purple""], [""Yellow"", ""Purple""], [""Green"", ""Orange""], [""Red"", ""Blue""], [""Orange"", ""Green""], [""Orange"", ""Green""], [""Purple"", ""Yellow""], [""Green"", ""Orange""], [""Green"", ""Orange""]]";;;1;25;jh2otyuo;;;;;0
2;bjdggdvl;62b055a21e169809861b173d;0;182;182;flowerfieldtask;Results;2026-02-06 13:23:23.186447;1;;;0.0;2;;0.0;;1.67;0.0;;ok;Anomaly no CT;Results;"[""Green"", ""Yellow"", ""Purple"", ""Red"", ""Orange"", ""Blue""]";"[[""Blue"", ""Yellow""], [""Yellow"", ""Red""], [""Red"", ""Blue""], [""Blue"", ""Red""], [""Red"", ""Yellow""], [""Blue"", ""Yellow""]]";[1.6, 1.6, 1.2, 1.2, 1.6, 1.6];-1;"[""15"", ""15"", ""11"", ""11"", ""15"", ""15""]";[null, null, null, null, null, null];;1991;no;1;26;jh2otyuo;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;yes;0.05;0.0;"[{""slide"":""5/10"",""text"":""Flower growth based on my nutrient choices"",""correct"":true,""timestamp"":1770373711879},{""slide"":""9/10"",""text"":""The total earnings are calculated by adding the earnings from each round."",""correct"":true,""timestamp"":1770373737703}]";ok;Anomaly CT;First phase;"[""Orange"", ""Green""]";"[[""Red"", ""Blue""], [""Yellow"", ""Yellow""]]";[0.6, 1.0];0;"[""6"", ""10""]";[null, null];;;;1;1;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.12;0.0;;ok;Anomaly CT;First phase;"[""Green"", ""Orange"", ""Orange""]";"[[""Yellow"", ""Yellow""], [""Red"", ""Blue""], [""Red"", ""Yellow""]]";[1.0, 0.6, 0.8];-1;"[""9"", ""5"", ""7""]";[null, null, null];;;;1;2;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.21;0.0;;ok;Anomaly CT;First phase;"[""Orange"", ""Green"", ""Green""]";"[[""Red"", ""Red""], [""Yellow"", ""Blue""], [""Yellow"", ""Yellow""]]";[0.6, 0.8, 1.0];1;"[""7"", ""9"", ""11""]";[null, null, null];;;;1;3;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.27;0.0;;ok;Anomaly CT;First phase;"[""Green"", ""Orange""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Red""]]";[1.0, 0.8];0;"[""10"", ""8""]";[null, null];;;;1;4;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.27;0.3;;ok;Anomaly CT;Test 1;"[""Green"", ""Yellow"", ""Purple"", ""Red"", ""Orange"", ""Blue""]";"[[""Yellow"", ""Yellow""], [""Red"", ""Yellow""], [""Red"", ""Blue""], [""Red"", ""Red""], [""Red"", ""Blue""], [""Blue"", ""Blue""]]";[2.0, 1.6, 1.2, 1.2, 1.2, 1.2];1;"[""21"", ""17"", ""13"", ""13"", ""13"", ""13""]";[null, null, null, null, null, null];;;;1;5;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.33;0.0;;ok;Anomaly CT;Second phase;"[""Orange"", ""Orange""]";"[[""Red"", ""Yellow""], [""Red"", ""Yellow""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;6;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.38;0.0;;ok;Anomaly CT;Second phase;"[""Blue"", ""Yellow""]";"[[""Blue"", ""Blue""], [""Yellow"", ""Yellow""]]";[0.6, 1.0];0;"[""6"", ""10""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;7;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.43;0.0;;ok;Anomaly CT;Second phase;"[""Red"", ""Yellow""]";"[[""Red"", ""Red""], [""Yellow"", ""Yellow""]]";[0.6, 1.0];-1;"[""5"", ""9""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;8;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.49;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Green""]";"[[""Yellow"", ""Blue""], [""Yellow"", ""Blue""]]";[0.8, 0.8];1;"[""9"", ""9""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;9;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.54;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Purple""]";"[[""Yellow"", ""Yellow""], [""Red"", ""Blue""]]";[1.0, 0.6];0;"[""10"", ""6""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;10;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.6;0.0;;ok;Anomaly CT;Second phase;"[""Yellow"", ""Yellow""]";"[[""Yellow"", ""Blue""], [""Yellow"", ""Yellow""]]";[0.8, 1.0];0;"[""8"", ""10""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;11;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.65;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Green""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Blue""]]";[1.0, 0.8];-1;"[""9"", ""7""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;12;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.71;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Green""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Red""]]";[1.0, 0.8];0;"[""10"", ""8""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;13;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.75;0.0;;ok;Anomaly CT;Second phase;"[""Purple"", ""Purple""]";"[[""Yellow"", ""Blue""], [""Blue"", ""Blue""]]";[0.8, 0.6];-1;"[""7"", ""5""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;14;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.82;0.0;;ok;Anomaly CT;Second phase;"[""Yellow"", ""Yellow""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];1;"[""11"", ""11""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;15;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.87;0.0;;ok;Anomaly CT;Second phase;"[""Purple"", ""Purple""]";"[[""Yellow"", ""Blue""], [""Yellow"", ""Yellow""]]";[0.8, 1.0];-1;"[""7"", ""9""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;16;amlhhgj9;;;;;0
13;dfvj6pw0;6310a5c786d2abda637997c0;0;182;182;flowerfieldtask;Results;2026-02-06 10:27:31.950442;1;;;0.0;13;;0.0;;0.94;0.0;;ok;Anomaly CT;Second phase;"[""Green"", ""Purple""]";"[[""Yellow"", ""Yellow""], [""Yellow"", ""Yellow""]]";[1.0, 1.0];0;"[""10"", ""10""]";[null, null];"[[""Orange"", ""Orange""], [""Blue"", ""Yellow""], [""Red"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Purple""], [""Yellow"", ""Yellow""], [""Green"", ""Green""], [""Green"", ""Green""], [""Purple"", ""Purple""], [""Yellow"", ""Yellow""], [""Purple"", ""Purple""], [""Green"", ""Purple""], [""Blue"", ""Yellow""], [""Orange"", ""Orange""], [""Green"", ""Green""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Orange"", ""Purple""], [""Orange"", ""Orange""], [""Red"", ""Yellow""]]";;;1;17;amlhhgj9;;;;;0
